id,filename_deg,mix_filename,audio_path_resolved,duration_seconds,gt_start,gt_end,pred_start,pred_end,tiou,offset_err,start_offset_err,end_offset_err,start_abs_err,end_abs_err,gt_interval_source,pred_interval_source,mos,predicted_response
nisqa_temporal_04783,c09382_book_00397_chp_0007_reader_05194_9_seg.wav,4783_mix_c09382_book_00397_chp_0007_reader_05194_9_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4783_mix_c09382_book_00397_chp_0007_reader_05194_9_seg.wav,8.0,2.701,4.173,0.25,1.43,0.0,-2.5970000000000004,-2.451,-2.7430000000000003,2.451,2.7430000000000003,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04784,c04145_book_00659_chp_0012_reader_05439_0_seg.wav,4784_mix_c04145_book_00659_chp_0012_reader_05439_0_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4784_mix_c04145_book_00659_chp_0012_reader_05439_0_seg.wav,8.0,1.116,3.875,0.27,1.99,0.24244105409153946,-1.3655,-0.8460000000000001,-1.885,0.8460000000000001,1.885,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04785,c00933_4_156_2_7_001-ch6-speaker_seg12.wav,4785_mix_c00933_4_156_2_7_001-ch6-speaker_seg12.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4785_mix_c00933_4_156_2_7_001-ch6-speaker_seg12.wav,8.0,3.516,4.782,0.25,1.43,0.0,-3.309,-3.266,-3.3520000000000003,3.266,3.3520000000000003,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04786,c04099_1_697_2_7_001-ch6-speaker_seg136.wav,4786_mix_c04099_1_697_2_7_001-ch6-speaker_seg136.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4786_mix_c04099_1_697_2_7_001-ch6-speaker_seg136.wav,7.0,0.894,2.166,0.25,1.43,0.2797494780793319,-0.69,-0.644,-0.736,0.644,0.736,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04787,c05628_2_39_2_7_001-ch6-speaker_seg7.wav,4787_mix_c05628_2_39_2_7_001-ch6-speaker_seg7.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4787_mix_c05628_2_39_2_7_001-ch6-speaker_seg7.wav,9.0,5.097,6.112,5.61,7.01,0.2624150548876111,0.7054999999999998,0.5129999999999999,0.8979999999999997,0.5129999999999999,0.8979999999999997,mix_deg_segments,token,1.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04788,c06753_book_08966_chp_0023_reader_02472_3_seg.wav,4788_mix_c06753_book_08966_chp_0023_reader_02472_3_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4788_mix_c06753_book_08966_chp_0023_reader_02472_3_seg.wav,6.0,3.307,4.485,0.25,1.43,0.0,-3.056,-3.057,-3.0550000000000006,3.057,3.0550000000000006,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04789,c01603_4_767_2_7_001-ch6-speaker_seg73.wav,4789_mix_c01603_4_767_2_7_001-ch6-speaker_seg73.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4789_mix_c01603_4_767_2_7_001-ch6-speaker_seg73.wav,6.0,1.575,2.883,0.27,1.99,0.1588212782242633,-1.099,-1.305,-0.893,1.305,0.893,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04790,c00355_book_05199_chp_0011_reader_01368_15_seg.wav,4790_mix_c00355_book_05199_chp_0011_reader_01368_15_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4790_mix_c00355_book_05199_chp_0011_reader_01368_15_seg.wav,12.0,4.084,6.922,5.61,7.01,0.44839371155160607,0.8070000000000004,1.5260000000000007,0.08800000000000008,1.5260000000000007,0.08800000000000008,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04791,c08581_3_1178_2_7_001-ch6-speaker_seg15.wav,4791_mix_c08581_3_1178_2_7_001-ch6-speaker_seg15.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4791_mix_c08581_3_1178_2_7_001-ch6-speaker_seg15.wav,9.0,0.934,1.977,7.01,8.71,0.0,6.4045000000000005,6.076,6.7330000000000005,6.076,6.7330000000000005,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_04792,c05924_4_1064_2_7_001-ch6-speaker_seg42.wav,4792_mix_c05924_4_1064_2_7_001-ch6-speaker_seg42.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4792_mix_c05924_4_1064_2_7_001-ch6-speaker_seg42.wav,6.0,4.08,5.95,0.27,1.99,0.0,-3.885,-3.81,-3.96,3.81,3.96,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04793,c09763_book_03074_chp_0038_reader_09251_20_seg.wav,4793_mix_c09763_book_03074_chp_0038_reader_09251_20_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4793_mix_c09763_book_03074_chp_0038_reader_09251_20_seg.wav,11.0,2.158,4.912,5.61,7.01,0.0,2.7750000000000004,3.4520000000000004,2.098,3.4520000000000004,2.098,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04794,c00005_book_01337_chp_0002_reader_06379_5_seg.wav,4794_mix_c00005_book_01337_chp_0002_reader_06379_5_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4794_mix_c00005_book_01337_chp_0002_reader_06379_5_seg.wav,9.0,1.702,3.137,3.76,7.01,0.0,2.9654999999999996,2.058,3.8729999999999998,2.058,3.8729999999999998,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|3.76|>."
nisqa_temporal_04795,c09021_book_10500_chp_0018_reader_01678_23_seg.wav,4795_mix_c09021_book_10500_chp_0018_reader_01678_23_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4795_mix_c09021_book_10500_chp_0018_reader_01678_23_seg.wav,6.0,3.915,5.046,0.27,1.99,0.0,-3.3505000000000003,-3.645,-3.056,3.645,3.056,mix_deg_segments,token,1.42857142857143,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04796,c09107_2_703_2_7_001-ch6-speaker_seg31.wav,4796_mix_c09107_2_703_2_7_001-ch6-speaker_seg31.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4796_mix_c09107_2_703_2_7_001-ch6-speaker_seg31.wav,11.0,7.875,9.007,7.01,8.71,0.4181271907861797,-0.5809999999999995,-0.8650000000000002,-0.2969999999999988,0.8650000000000002,0.2969999999999988,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_04797,c02312_book_06664_chp_0041_reader_08484_11_seg.wav,4797_mix_c02312_book_06664_chp_0041_reader_08484_11_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4797_mix_c02312_book_06664_chp_0041_reader_08484_11_seg.wav,12.0,3.249,4.516,5.61,7.01,0.0,2.4275,2.361,2.4939999999999998,2.361,2.4939999999999998,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04798,c07054_tsp_2_FA_09.wav,4798_mix_c07054_tsp_2_FA_09.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4798_mix_c07054_tsp_2_FA_09.wav,7.598,3.798,5.502,0.27,1.99,0.0,-3.5199999999999996,-3.528,-3.5119999999999996,3.528,3.5119999999999996,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04799,c09882_book_04474_chp_0009_reader_06618_0_seg.wav,4799_mix_c09882_book_04474_chp_0009_reader_06618_0_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4799_mix_c09882_book_04474_chp_0009_reader_06618_0_seg.wav,12.0,1.656,3.067,5.61,7.01,0.0,3.9485,3.9540000000000006,3.9429999999999996,3.9540000000000006,3.9429999999999996,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04800,c03155_3_503_2_7_001-ch6-speaker_seg86.wav,4800_mix_c03155_3_503_2_7_001-ch6-speaker_seg86.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4800_mix_c03155_3_503_2_7_001-ch6-speaker_seg86.wav,8.0,5.721,7.308,0.27,1.99,0.0,-5.3845,-5.4510000000000005,-5.318,5.4510000000000005,5.318,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04801,c09850_2_1079_2_7_001-ch6-speaker_seg90.wav,4801_mix_c09850_2_1079_2_7_001-ch6-speaker_seg90.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4801_mix_c09850_2_1079_2_7_001-ch6-speaker_seg90.wav,7.0,2.308,3.608,0.2,1.8,0.0,-1.9579999999999997,-2.1079999999999997,-1.808,2.1079999999999997,1.808,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.20|> and <|1.80|>."
nisqa_temporal_04802,c09855_1_585_2_7_001-ch6-speaker_seg47.wav,4802_mix_c09855_1_585_2_7_001-ch6-speaker_seg47.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4802_mix_c09855_1_585_2_7_001-ch6-speaker_seg47.wav,12.0,4.358,6.363,7.01,8.71,0.0,2.4995000000000003,2.652,2.3470000000000004,2.652,2.3470000000000004,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_04803,c05454_1_42_2_7_001-ch6-speaker_seg59.wav,4803_mix_c05454_1_42_2_7_001-ch6-speaker_seg59.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4803_mix_c05454_1_42_2_7_001-ch6-speaker_seg59.wav,8.0,2.477,3.535,0.25,1.43,0.0,-2.1660000000000004,-2.227,-2.1050000000000004,2.227,2.1050000000000004,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04804,c01521_4_148_2_7_001-ch6-speaker_seg69.wav,4804_mix_c01521_4_148_2_7_001-ch6-speaker_seg69.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4804_mix_c01521_4_148_2_7_001-ch6-speaker_seg69.wav,11.0,6.919,8.256,5.61,7.54,0.23469387755102059,-1.0124999999999997,-1.3089999999999993,-0.7160000000000002,1.3089999999999993,0.7160000000000002,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_04805,c08807_2_1166_2_7_001-ch6-speaker_seg65.wav,4805_mix_c08807_2_1166_2_7_001-ch6-speaker_seg65.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4805_mix_c08807_2_1166_2_7_001-ch6-speaker_seg65.wav,8.0,0.272,3.17,0.27,1.99,0.5924137931034483,-0.591,-0.0020000000000000018,-1.18,0.0020000000000000018,1.18,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04806,c02689_1_250_2_7_001-ch6-speaker_seg124.wav,4806_mix_c02689_1_250_2_7_001-ch6-speaker_seg124.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4806_mix_c02689_1_250_2_7_001-ch6-speaker_seg124.wav,8.0,4.939,6.066,0.25,1.43,0.0,-4.6625,-4.689,-4.636,4.689,4.636,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04807,c08726_book_09821_chp_0013_reader_00061_7_seg.wav,4807_mix_c08726_book_09821_chp_0013_reader_00061_7_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4807_mix_c08726_book_09821_chp_0013_reader_00061_7_seg.wav,7.0,5.228,6.381,0.2,1.8,0.0,-4.8045,-5.028,-4.581,5.028,4.581,mix_deg_segments,token,1.25,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.20|> and <|1.80|>."
